8349571,Moho,-15.33508,-69.3803,ADM2,PE,21,2109,,0,America/Lima,3931275
8349572,San Antonio De Putina,-14.71175,-69.61559,ADM2,PE,21,2110,,0,America/Lima,3931275
8349573,Yunguyo,-16.30571,-69.11787,ADM2,PE,21,2113,,0,America/Lima,3931275
8349574,Bellavista,-7.63825,-76.31932,ADM2,PE,22,2202,,0,America/Lima,3692385
8349575,El Dorado,-6.56298,-76.7413,ADM2,PE,22,2203,,0,America/Lima,3692385
8349576,Picota,-6.90221,-76.25573,ADM2,PE,22,2207,,0,America/Lima,3692385
8349577,Tocache,-8.2493,-76.63451,ADM2,PE,22,2210,,0,America/Lima,3692385
8349578,Candarave,-17.11397,-70.30211,ADM2,PE,23,2302,,0,America/Lima,3928127
8349579,Jorge Basadre,-17.57919,-70.73083,ADM2,PE,23,2303,,0,America/Lima,3928127
8349580,Atalaya,-10.3898,-73.21977,ADM2,PE,25,2502,,0,America/Lima,3691099
8349581,Padre Abad,-8.7968,-75.4285,ADM2,PE,25,2503,,0,America/Lima,3691099
8349582,Purus,-10.37331,-71.58231,ADM2,PE,25,2504,,0,America/Lima,3691099
8349600,Callao,-11.94753,-77.10365,ADM2,PE,07,0701,,0,America/Lima,3946080
8349601,Lima,-12.0179,-76.90432,ADM2,PE,15,1501,,0,America/Lima,3936452
12077056,Putumayo,-2.45046,-72.66729,ADM2,PE,16,1608,,0,America/Bogota,3695238
3696301,Huaylas,-8.88969,-77.89402,ADM3,PE,02,0212,021204,0,America/Lima,3696296
3698195,Chocope,-7.79129,-79.22815,ADM3,PE,13,1302,130203,0,America/Lima,8349559
3698203,Ch chope,-6.15474,-79.6135,ADM3,PE,14,1403,140302,0,America/Lima,3695752
3934110,Ocros,-13.39696,-73.89797,ADM3,PE,05,0501,050106,0,America/Lima,3939740
3935272,Mariano Melgar,-16.37571,-71.46161,ADM3,PE,04,0401,040109,0,America/Lima,3947318
3937643,Jes s Mar a,-12.0776,-77.04669,ADM3,PE,15,1501,150113,0,America/Lima,8349601
3943187,Chupaca,-12.06769,-75.28653,ADM3,PE,12,1209,120901,0,America/Lima,7778812
3944397,Chancay,-11.46858,-77.32658,ADM3,PE,15,1506,150605,0,America/Lima,3939284
8349602,Poroy,-13.50192,-72.0423,ADM3,PE,08,0801,080103,0,America/Lima,3941582
8349603,Cupi,-14.8901,-70.89426,ADM3,PE,21,2108,210803,0,America/Lima,3935054
8349604,Orurillo,-14.68628,-70.48764,ADM3,PE,21,2108,210807,0,America/Lima,3935054
8349605,Ticaco,-17.33475,-69.9636,ADM3,PE,23,2304,230408,0,America/Lima,3927773
8349606,Ilabaya,-17.38378,-70.57099,ADM3,PE,23,2303,230302,0,America/Lima,8349579
8349607,Santa Rosa,-16.83579,-69.8552,ADM3,PE,21,2105,210504,0,America/Lima,8349570
8349608,Caraveli,-15.82918,-73.33182,ADM3,PE,04,0403,040301,0,America/Lima,3945539
8349609,Andaray,-15.85252,-72.84386,ADM3,PE,04,0406,040602,0,America/Lima,3942520
8349610,Ayo,-15.64096,-72.28509,ADM3,PE,04,0404,040403,0,America/Lima,3945239
8349611,Chivay,-15.6401,-71.55015,ADM3,PE,04,0405,040501,0,America/Lima,3945135
8349612,Coporaque,-15.59133,-71.64123,ADM3,PE,04,0405,040506,0,America/Lima,3945135
8349613,Yanatile,-12.7957,-72.10509,ADM3,PE,08,0804,080408,0,America/Lima,3946176
8349614,Carumas,-16.72843,-70.37141,ADM3,PE,18,1801,180102,0,America/Lima,3935255
8349615,Puquina,-16.62829,-71.15727,ADM3,PE,18,1802,180208,0,America/Lima,3940771
8349616,Quilca,-16.70071,-72.35189,ADM3,PE,04,0402,040207,0,America/Lima,3945982
8349617,Santa Cruz De Chuca,-8.18744,-78.097,ADM3,PE,13,1310,131007,0,America/Lima,3692071
8349618,Huacullani,-16.60415,-69.39888,ADM3,PE,21,2104,210403,0,America/Lima,3943362
8349619,San Juan Bautista,-13.97357,-75.73321,ADM3,PE,11,1101,110110,0,America/Lima,3925316
8349620,Chalcos,-13.85096,-73.75261,ADM3,PE,05,0509,050903,0,America/Lima,7778814
8349621,Independencia,-11.98742,-77.04604,ADM3,PE,15,1501,150112,0,America/Lima,8349601
8349622,San Juan De Chac a,-13.88499,-73.19382,ADM3,PE,03,0304,030411,0,America/Lima,3946963
8349623,San Jeronimo De Tunan,-11.93741,-75.28637,ADM3,PE,12,1201,120130,0,America/Lima,3939456
8349624,Lucre,-13.91588,-73.24545,ADM3,PE,03,0304,030409,0,America/Lima,3946963
8349625,Yauyucan,-6.68288,-78.84931,ADM3,PE,06,0613,061311,0,America/Lima,3692215
8349626,Mejia,-17.03561,-71.87859,ADM3,PE,04,0407,040705,0,America/Lima,3938145
8349627,Capazo,-17.10985,-69.70202,ADM3,PE,21,2105,210502,0,America/Lima,8349570
8349628,Candarave,-17.04193,-70.24786,ADM3,PE,23,2302,230201,0,America/Lima,8349578
8349629,Islay,-16.87633,-72.10223,ADM3,PE,04,0407,040704,0,America/Lima,3938145
8349630,Quehue,-14.36569,-71.48951,ADM3,PE,08,0805,080507,0,America/Lima,3945875
8349631,Pisacoma,-16.93126,-69.4477,ADM3,PE,21,2104,210405,0,America/Lima,3943362
8349632,Cocachacra,-16.92888,-71.59952,ADM3,PE,04,0407,040702,0,America/Lima,3938145
8349633,Mollendo,-16.85738,-71.87885,ADM3,PE,04,0407,040701,0,America/Lima,3938145
8349634,La Capilla,-16.82603,-71.29401,ADM3,PE,18,1802,180205,0,America/Lima,3940771
8349635,Chipao,-14.47716,-73.75742,ADM3,PE,05,0506,050606,0,America/Lima,3935835
8349636,Quiaca,-14.46727,-69.35619,ADM3,PE,21,2112,211206,0,America/Lima,3929739
8349637,Ocucaje,-14.48411,-75.78075,ADM3,PE,11,1101,110104,0,America/Lima,3925316
8349638,Potoni,-14.41642,-70.09217,ADM3,PE,21,2102,210209,0,America/Lima,3946936
8349639,Lucanas,-14.48745,-74.30441,ADM3,PE,05,0506,050611,0,America/Lima,3935835
8349640,Cabana,-14.36214,-74.0775,ADM3,PE,05,0506,050603,0,America/Lima,3935835
8349641,Ninabamba,-6.69583,-78.76855,ADM3,PE,06,0613,061306,0,America/Lima,3692215
8349642,Yauca,-15.63352,-74.42877,ADM3,PE,04,0403,040313,0,America/Lima,3945539
8349643,Machaguay,-15.60113,-72.47176,ADM3,PE,04,0404,040408,0,America/Lima,3945239
8349644,Atiquipa,-15.6892,-74.30368,ADM3,PE,04,0403,040304,0,America/Lima,3945539
